# sim_battery4.R  run on 2026-09-07 13:29
# n_reps: main cells 500, growing-p cells 300, boundary-sequence cells 500; cores 12; total 84.7 min
# ctmle package available: TRUE
# cell P2 omits the full-set arm (201-parameter logistic refit on 400 training observations is degenerate).
# Boundary-sequence cells run the reduced arm set oracle/full/out_thr/out_bic/oal_fix/oads_thr/oads_bic/bch (+ oracle_ols, ols_oadsthr).
# se_emp = empirical variance of AIPW pseudo-observations (the estimator used for Table 1 of the previous version, sim_battery3.R);
# se_stk = stacked sandwich (B.1) of Lemma A4. Coverage of nominal 95 percent Wald intervals. mcse = Monte Carlo SE.
"cell","design","n","p","arm","measure","value","mcse","minutes","arm_label"
"P1","P1 (n=500,p=100)",500,100,"ols_oadsthr","width_w2_stk",NA,NA,7.52348270018895,"naive OLS on ODS-thr set (textbook SE)"
"P1","P1 (n=500,p=100)",500,100,"ols_oadsthr","trim_frac",NA,NA,7.52348270018895,"naive OLS on ODS-thr set (textbook SE)"
"P1","P1 (n=500,p=100)",500,100,"ols_oadsthr","n_fail",0,NA,7.52348270018895,"naive OLS on ODS-thr set (textbook SE)"
"P1","P1 (n=500,p=100)",500,100,"ols_oadsthr","n_reps",500,NA,7.52348270018895,"naive OLS on ODS-thr set (textbook SE)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","bias",0.135692309131821,0.0123399435675517,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","emp_sd",0.275929526555568,0.00873439654419022,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","rmse",0.307241325630936,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","mean_se_emp",0.277900166342142,0.00227331103714636,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","mean_se_stk",NA,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","se_ratio_emp",1.00714182280952,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","se_ratio_stk",NA,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","cov_emp",0.91,0.0127984374046209,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","cov_stk",NA,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","width_emp",1.0893686520612,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","width_stk",NA,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","cov_w1_stk",NA,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","cov_w2_stk",NA,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","width_w1_stk",NA,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","width_w2_stk",NA,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","trim_frac",NA,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","n_fail",0,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"oal_ipw","n_reps",500,NA,7.52348270018895,"naive OAL + Hajek IPW (practitioner pipeline)"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","bias",0.132400353976148,0.0115178403082693,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","emp_sd",0.257546738832774,0.00815249956649865,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","rmse",0.289357073131174,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","mean_se_emp",0.263390755592588,0.00174161721091907,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","mean_se_stk",NA,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","se_ratio_emp",1.02269109205692,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","se_ratio_stk",NA,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","cov_emp",0.912,0.0126693330526907,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","cov_stk",NA,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","width_emp",1.03249176192295,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","width_stk",NA,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","cov_w1_stk",NA,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","cov_w2_stk",NA,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","width_w1_stk",NA,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","width_w2_stk",NA,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","trim_frac",NA,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","n_fail",0,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"goal_ipw","n_reps",500,NA,7.52348270018895,"GOAL (elastic net) + Hajek IPW"
"P1","P1 (n=500,p=100)",500,100,"ry2","bias",0.0240340708805873,0.0365842508408303,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","emp_sd",0.818048717860004,0.0258948796942785,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","rmse",0.817583594469645,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","mean_se_emp",0.852624185638733,0.00783987917053364,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","mean_se_stk",1.19435386611759,0.0131127918709204,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","se_ratio_emp",1.04226578078281,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","se_ratio_stk",1.46000334704025,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","cov_emp",0.966,0.00810481338464989,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","cov_stk",0.998,0.00199799899899875,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","width_emp",3.34228680770383,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","width_stk",4.68186715518095,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","cov_w1_stk",1,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","cov_w2_stk",1,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","width_w1_stk",7.07057488741613,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","width_w2_stk",9.4592826196513,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","trim_frac",NA,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","n_fail",0,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ry2","n_reps",500,NA,7.52348270018895,"RY-ODS v2 (exploratory randomisation variant)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","bias",0.000773083152373566,0.0166680815923399,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","emp_sd",0.372709634949849,0.0117979173455247,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","rmse",0.372337541349299,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","mean_se_emp",0.206944788761168,0.00162799523446512,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","mean_se_stk",NA,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","se_ratio_emp",0.555244000571689,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","se_ratio_stk",NA,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","cov_emp",0.71,0.0202928558857545,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","cov_stk",NA,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","width_emp",0.811223571943777,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","width_stk",NA,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","cov_w1_stk",NA,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","cov_w2_stk",NA,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","width_w1_stk",NA,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","width_w2_stk",NA,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","trim_frac",NA,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","n_fail",0,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P1","P1 (n=500,p=100)",500,100,"ctmle","n_reps",500,NA,7.52348270018895,"C-TMLE (ctmle package)"
"P2","P2 (n=500,p=200)",500,200,"oracle","bias",0.0191378294937048,0.0134421744779534,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","emp_sd",0.232825291600209,0.00952093419651937,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","rmse",0.233223456950103,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","mean_se_emp",0.227815727161456,0.00143975870822831,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","mean_se_stk",0.237095025175957,0.00158032046087063,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","se_ratio_emp",0.978483589972886,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","se_ratio_stk",1.01833878762226,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","cov_emp",0.936666666666667,0.0140620318852128,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","cov_stk",0.95,0.0125830573921179,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","width_emp",0.893037650472909,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","width_stk",0.92941249868975,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","cov_w1_stk",1,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","cov_w2_stk",1,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","width_w1_stk",1.40360254904166,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","width_w2_stk",1.87779259939358,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","trim_frac",0.0161266666666667,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","n_fail",0,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oracle","n_reps",300,NA,55.284516398112,"oracle set + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","bias",0.212861016988495,0.0147629860294671,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","emp_sd",0.255702418744665,0.0104564494949251,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","rmse",0.332378690274726,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","mean_se_emp",0.224243112672797,0.00141559708368721,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","mean_se_stk",0.240892079474083,0.00169451411226276,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","se_ratio_emp",0.87696907121054,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","se_ratio_stk",0.942079784214436,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","cov_emp",0.783333333333333,0.0237853051428974,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","cov_stk",0.816666666666667,0.0223399658476479,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","width_emp",0.879033001677366,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","width_stk",0.944296951538407,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","cov_w1_stk",0.963333333333333,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","cov_w2_stk",1,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","width_w1_stk",1.42608111048657,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","width_w2_stk",1.90786526943474,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","trim_frac",0.00589333333333333,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","n_fail",0,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_thr","n_reps",300,NA,55.284516398112,"outcome-only thresholded + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","bias",-0.0508287240478326,0.0339120578954513,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","emp_sd",0.587374072641389,0.0240195120380781,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","rmse",0.588593096059543,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","mean_se_emp",0.526064043847629,0.0084004178608315,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","mean_se_stk",0.746051291202424,0.0132642497299725,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","se_ratio_emp",0.895620130936232,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","se_ratio_stk",1.27014678711893,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","cov_emp",0.94,0.0137113092008021,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","cov_stk",0.993333333333333,0.00469830544708134,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","width_emp",2.0621710518827,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","width_stk",2.9245210615135,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","cov_w1_stk",1,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","cov_w2_stk",1,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","width_w1_stk",4.41662364391835,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","width_w2_stk",5.9087262263232,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","trim_frac",0.15542,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","n_fail",0,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"out_bic","n_reps",300,NA,55.284516398112,"outcome-only BIC-lasso + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","bias",0.235863654284807,0.0149676549861319,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","emp_sd",0.259247389061421,0.0106014141114514,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","rmse",0.350166876577387,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","mean_se_emp",0.226391589832796,0.00123549428774328,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","mean_se_stk",0.231136259429156,0.00133255095711568,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","se_ratio_emp",0.873264686107057,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","se_ratio_stk",0.891566392494681,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","cov_emp",0.773333333333333,0.0241722215837994,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","cov_stk",0.783333333333333,0.0237853051428974,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","width_emp",0.88745503214456,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","width_stk",0.906054136962292,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","cov_w1_stk",0.94,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","cov_w2_stk",0.993333333333333,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","width_w1_stk",1.3683266558206,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","width_w2_stk",1.83059917467892,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","trim_frac",0.00475333333333333,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","n_fail",0,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_fix","n_reps",300,NA,55.284516398112,"OAL arm alone (fixed lambda) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","bias",-0.00887226706317101,0.0557255546589225,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","emp_sd",0.965194919492104,0.0394697554210682,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","rmse",0.963625763610628,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","mean_se_emp",0.882169706246078,0.0143345659748125,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","mean_se_stk",1.15706885536049,0.0278435547456356,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","se_ratio_emp",0.913980884514276,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","se_ratio_stk",1.19879294015488,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","cov_emp",0.936666666666667,0.0140620318852128,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","cov_stk",0.983333333333333,0.00739118594202783,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","width_emp",3.45810524848463,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","width_stk",4.53570991301314,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","cov_w1_stk",1,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","cov_w2_stk",1,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","width_w1_stk",6.84984762373413,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","width_w2_stk",9.16398533445512,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","trim_frac",0.429826666666667,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","n_fail",0,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oal_wamd","n_reps",300,NA,55.284516398112,"naive OAL selection (wAMD) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","bias",0.20963817709604,0.0146733153411916,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","emp_sd",0.254149276864236,0.0103929368003214,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","rmse",0.329127200400792,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","mean_se_emp",0.225678968672662,0.0014526118029572,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","mean_se_stk",0.242352462755945,0.00172660890978202,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","se_ratio_emp",0.887978008268017,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","se_ratio_stk",0.953583129356716,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","cov_emp",0.8,0.023094010767585,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","cov_stk",0.823333333333333,0.0220193517582115,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","width_emp",0.884661557196833,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","width_stk",0.950021654003304,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","cov_w1_stk",0.97,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","cov_w2_stk",1,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","width_w1_stk",1.43472657951519,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","width_w2_stk",1.91943150502708,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","trim_frac",0.00720666666666667,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","n_fail",0,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_thr","n_reps",300,NA,55.284516398112,"ODS-thr (theory object) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_bic","bias",-0.0513961021923549,0.0339463582173924,55.284516398112,"ODS-bic (software variant) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_bic","emp_sd",0.587968171644569,0.0240438065529764,55.284516398112,"ODS-bic (software variant) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_bic","rmse",0.589233209307996,NA,55.284516398112,"ODS-bic (software variant) + AIPW"
"P2","P2 (n=500,p=200)",500,200,"oads_bic","mean_se_emp",0.526685889897754,0.0084001542266151,55.284516398112,"ODS-bic (software variant) + AIPW"
